text_clean,label
pernah iseng cek no hp mantan di getcontact dari situ gw bisa tau apa pekerjaannya siapa nama suaminya nama anaknya sekolah dimana gw jg bisa tau dimana alamat rumahnya dan dari alamat gw bisa tau bentuk rumahnya di street view berguna sih kalau untuk stalk orang tapi bayangin orang lain melakukannya pada kita ngeri juga,1
sorry bro getcontact udh nyelamatin gw dari  penipu baru hari ini doang ga ngerti siapa yg jual beli identitas gw ntah oknum telkomsel atau oknum apapun  intinya tu aplikasi lgsg kasih warn ke gw kalau dia penipu anyway selama akses cuma telepon aja kalau yg lain kaya kamera jangan,0
tapi karena aplikasi membantu sekali untuk pengelola kontrakan dan kostan jadi tau orang yg niat gak bayar atau orang bermasalah,2
nikmatin aja  asal ga kebablsan  tapi org yg ngerti ginian dikit  ya gitu jadinya,1
duh ini sih asli nyebelin gara itu gue kudu install app nya tapi gue blok permission contact dan phone nya cuma buat hapus tag yg gajelas,1
suara u mirip korum bang,1
aku dulu sdh tau bang app ini  cara kerjanya seperti abang jelaskan dan aku gak instal app ini salam bang dari kalsel,1
gua udah  tahun nonaktifkan akun gua di get kontak sejak tau doi minta izin akses mikrofone dan camera,1
saya dulu install get contact ga tau kenapa sering banget orang ga jelas nelpon lokal begitu saya hapus get contact langsung udah ga ada lagi,1
komdigi lg afk,1
kak tolong tes dan rivew ssd orico dong kak terimakasih,1
get contacts buat cek label aja buat diblokir yang scam,1
dri dlu psang app getcontact cuma buat pgn tau itu no siapa stlh tau sdh lgsg uninstal appnya pas pake app cuma izinkan akses kontak hp kyak kameramikrofonmediaalbum gk sya izinkan karna sya mkirnya ini app buat mngetahui notelp siapa jadi gk ad hbungannya dgn mikrofon kamera album dll jd gk sya izinkan,1
"dia ngumpulin data eh dijual lagi harus bayar langganan
untung sekarang sudah bisa hapus data nomor agar tidak tersimpan

soalnya ada orang yang sembarangan kasih nama ngasal bahkan dengan alamat lengkap mempermudah sich bagi kejahatan yang memanfaatkan social engineering",1
logikanya gini  kamu mau caritahu nomor kontak orang pakai aplikasi ke bahkan sebelum kamu bisa tahu orang tersebut melalui pihak ke pihak ke tersebut lah yang mengetahui identitasmu terlebih dahulu,1
kenapa baru muncul vidio edukasi seperti ini sekarang,1
seingat saya dlu truecaller buatan sweden dan india ya betul india tau sendiri kan kemungkinan besar ini adalah aplikasi kolaborasi antara dev random dri swedia  scammer india,1
"sebenernya kunci terbebas dari penipuan yang lewat telpon adalah ga usah diangkat sama halnya zaman sekarang ada tamu dateng yang kita ga kenal jangan disuruh masuk ga kehitung kejahatan real terjadi akibat memasukkan orang asing ke dalam rumah apapun alasannya

nah pake aplikasi kaya gini ibaratnya saya meminta bantuan orang asing untuk masuk ke dalam rumah saya untuk bantuin saya menentukan tamu boleh masuk atau engga mungkin akan terbantu tapi resikonya gimana saya ga kenal sama dia juga ditambah lagi orang jahat semakin banyak yang datang akan lucu kalau saya malah semakin tergantung dengan orang asing itu ada di dalam rumah saya",1
mirip kayak tiktok sama microsoft,1
saya pake truecaller yang sejenis getcontact buat mastiin siapa yang telpon ke saya kalo missed call dan nomornya asing tapi app dialer masih pake bawaan smartphone cuma kasih izin yang berkaitan kontak ada izin kamera folder dll gak saya kasih akses gak  aman tapi meminimalisir akses anehaneh ke smartphone saya,2
x ketolong ama ini apps dari tindakan penipuan ada positif dan nengatifnya juga,1
buat yg concern sama privacy engga sekalian bahas google di dalem hp android,1
temen sy banyak yg pake otomatis nomor saya ke save di hp mereka dengan nama macam ga cuman temen lagi otomatis walaupun sy ga dan ga bakal pake sama sekali tu app ttp keambil nomor dan detail nomor saya,1
kalau saya ada telpon yang tidak ada namanya masuk saya tidak angkat kalau dia saudara atau teman pasti akan sms atau wa untuk memberitahu bahwa dia yang tadi menelpon logika nya kalau orang bisa menelpon pasti punya pulsa jadi dia bisa memberitahu lewat sms,1
gw dulu awal coba kebetulan ada nomor yg mau gw periksa pas gw liat izinnya ternyata ga bener nih apk tapi tetap gw coba karena penasaran dan beneran sesuai dugaan gw mereka ngambil data dari pengguna,1
"minta izin bukan pemaksaan izin
tinggal di revoke aja izinnya",1
pake hp dummy tumbal yg hanya dipake buat pas kepo install aplikasi yg berbahaya doang gpake buat login akun,1
ada lagi nih bosku  kalau anda pengguna xiaomi  coba cek perijinan untuk mi browser anda  anda pasti akan sangat lebih terkejoooooooottt ane juga pake soalnya xiomi redmi note  prog tepat nya tapi ya itu akhir nya mau nggak mau ane batasi perijinan untuk browser bawaaan nya,1
jangan punya hp udah bisa ngelepas lu dari bahaya data dicuri atau dijual karna hp adalah alat yg digunakan untuk mencuri data bahkan saat pertama kali membeli hp makanya sekarang banyak jenis hp baru,0
untung android  udh canggih  samsung knox jadi tenang,1
inilah alasan ga kasih ijin get contact berbagi nmr biar gabisa dilacak,1
pernah iseng cari nomor sendiri ada yang namain saya  alamat lengkap agak ngeri klo orang cek nomor saya langsung ketauan,1
dari awal pas minta akses udah mikir ga bener ni app ga worth it dengan fiturnya yg cuma ngintip kontak,1
pejuang fjb sih terbantu dengan app ini,1
"saya dari awal juga udah menduga cara aplikasi ini tau nomor lain ya dengan membaca kontak di hp lain yg juga meng install aplikasi ini

makanya beberapa temen yg pake gw suruh uninstall",1
dulu pernah download aplikasi ini garagara manfaatnya sama testimoni temanku tapi habis itu tak hapus lagi soalnya menuh in penyimpanan v dan apk nya nganggur pas itu masih makai hp  gb jadi apk nganggur pasti ku hapus sekarang udah ganti hp baru dan gak download lagi soalnya jarang ditelpon no asing dan jadi apk gak guna,1
dulu mau coba juga aplikasi ini setelah di instal dan dibuka kok butuh izin kamera dll yg sebenarnya gak perlu untuk aplikasi ini jadinya langsung ku hapus aja,1
untung dr dlu pke d iphone trus gk d izinin akses,1
kalau kamera mungkin bisa direvoke sih tapi untuk contact penyimpanan gak guna kalau file dan kontak sudah diupload ke server mereka sekalipun sudah direvoke izinnya data yang sudah diupload sudah mereka dapat,1
apakah karena hal beginian yang membuat pencarian atau iklan di app ponsel selalu menampilkan apa yang kita inginkan saat itu juga,1
kamera itukan bisa mreka akses saat aplikasi digunakan,1
kalau si hp a pakai get tapi hp b tidak pakai get masih kah horor bret,1
playstore aku tdak lihat aku tdak peduli,1
gua kasih akses ke call logs saja dan bisa guna baik saja,1
saya pake ga ada satupun yg saya izinkan aksesnya wkwk,1
"next question kalo abis uninstall app apakah bisa masih memungkinkan mereka mantau gadget kita
atau memang sudah auto cut line nya setelah uninstall


atau kita harus matiin dulu semua perizinan nya baru kita uninstall",1
"apakah aman kalau izin yang deberikan hanya izinkan saat aplikasi digunakan

tapi aku rasa tidak menjamin aman",2
ga kebayang databasenya bejibun kontak,1
udah bener pake hape esia hidayah aja buat para mr tinfoil hat kalo bisa pake radio atau kentongan malah,1
"kalau saya pake nomer random buat login getcontact lalu hapus database nomor utama secara permamen dari database mereka
jadi aman deh",2
"kalau simpen akun  password entah itu medsos atau aplikasi perbankan enak nya di mana mas biar kalau lupa bisa buka catetan gitu

sementara saya pakai note aplikasi bawaan samsul yg bisa dikunci pake sidik jari pertimbangan saya bisa dibackup ke cloud nya dan pake password kalau mau buka

minta saran nya ya mas terima kasih",1
sy install cuma buat akses cek nomor asing sedangkan perizinannya sy disable cuma bisa akses call log,1
gapake get contact soalnya kontak customer saya kasih alamat untuk kemudahan pelayanan kalo pake get contact bisa amburadul dunia persilatan,1
salah satu alasan knp ane g install app sejenis getcontact dsj,1
hm jadi karena itu waktu saya mau daftar rekening bank gak bisa karena ada applikasi truecaller,1
di iphone minta ijinnya ga sampe kamerastoragepanggilan,1
spam itu memang menyebalkan apalagi scam saya coba mengakali buat pakai aplikasi ginian dengan lebih aman yaitu install di hp bekas yang sudah tidak terpakai saya format hpnya lalu install aplikasi ginian buat cek nomor siapa yg telpon memang repot tapi ya mau ga mau demi menjaga privasi orangorang yang membagi nomor telponnya ke saya,2
yg warga  paling malas yaitu membaca jadi mana mau dia baca soal perizinan wajib  buat memakai suatu aplikasi yg mereka pentingkan yang penting punya aplikasi itu di hp nya kayak orangorang,1
entah kenapa di iphone saya kok gak ada notif namanya kalo ada orang asing yg nelp saya jg instal getcontact,1
kalau udah di uninstall mereka ga ada akses lagi ke hp hanya saja data yang ada di hp kita ada kemungkinan dicuri mereka dibackup di server mereka dan kita gak bisa hapus data yang dicuri itu,1
itu yang tidak dijelaskan seharusnya sih kalau kita behenti pake mereka juga berhenti mengakses hape kita tapi masalahnya dia uda minta akses ke storage juga jadi ya entah apa yang terjadi di sana,1
kalau udah uninstall aman ya berati,2
itu tergantung karena jika permission appnya masuk ke low level system  root bisa saja ada program yang di bikin buat bisa jalan di latar belakang dll jdi meski induknya di hapus masih tetap kepantau,1
kalau app nya sudah di hapus akses ke smartphone jelas ngak bisa cuman mereka sudah terlajur ngambil data pribadi jadi resiko nya jelas ada,1
ga akan bisa datanya udah kesimpen di layanan app itu emang bisa request delete information tapi trusted atau gak kan gatau kalo mau lapor pelanggaran privasi ke pemerentah,1
perlu cek yg detail lg masalah itu tapi yg paling umum terjadi data yg  anda punya dicopy dengan dasar izin aplikasi,1
yah intinya tepat setelah kmu ngasi akses mau setelahnya kmu uninstallhpusatau blokir akses ya datanya msih disana breklo mau minta penghapusan di eula atau perjanjian aplikasinya bisa aja sih tpi harus lewat ke pengadilan kek sya yng gak make pun kena getahnya karena orang dikasi tau dibilang ngeceramahin atau sok taujadi tak biarin dah mereka mendownload aplikasi spyware berkedok cek kontak selingkuhan mantan,1
install ulang androidnya v,1
paman gw pernah kena apk undangan digital itu kena sms top up game setelah appnya gw apus udah gak masuk lagi,2
nah ini cara yang lebih baik dan lebih dianjurkan sihsalut bang sama effortnya,1
kalau di samsung saya saya cek app info permissionnya saya batasi semua sih harusnya aman kan ya jadi cuma bisa buat cek nomor saja yang dicopas,2
getcontact skrg udh ga bisa ngintip siapa penelepon kita berbayar,1
tapi sayangnya data satu indonesia udah bocor jadi ya susah jaga privasi,0
saya pake aplikasi ini cuma buat ngecek siapa yg nelp karena untuk kesehariannya klo nelpon selalu pake wa,1
bang emel minta akses storage kalender konta mic kamera internet gmn aku suka bgt main ml,2
emang pisau bermata  sih ini,1
kok nama gw yg dicari bg,1
langsung gw apus bang haha,1
sering parah bahkan kalo bisa dibilang telp jaringan selular itu isinya bukan orang semua yg telp marketing tukang tipu customer service nawarin produk kalo orang biasanya telp udah ga pake telp jaringan selular mereka kalo ga whatsapp facetime call dll lewat jalur data,1
truecaller bahaya jg kah,0
"memangnya gak melanggar privasi
mereka tinggal jawab aplikasi sudah minta izin dan pengguna sendiri yang ngasih izin

memang kebanyakan orang pada asal tekan izinkan tanpa lihat aplikasinya minta izin buat apa",1
dari awal kemunculan apkapk sampah begini saya sama sekali tidak tertarik utk menginstal,1
"install get contact cuman buat otomatis block telpon spam scam wkwk kalo google  merk hp bisa implement di app bawaan mereka saya gk perlu install

untuk permissions android ini sudah sangat hati user sendiri bisa kok disable cuman ya akan efek ke cara kerja aplikasi  memang aneh kalo storage kalo internet kan buat dapet data kontak dari server mereka yak call log juga buat history agar tampil data kontak  tapi tidak secara detail  eksplisit

bagus bang biar paham permission juga gk iya aja wkwk",2
bang get contact doang apa true caller juga,1
get contact itu aplikasi maling dia ambil data kita tapi minta kita bayar buat pakai aplikasinya tujuan utama nih aplikasi udh beda lebih kaya nyebar data buat yg bayar,1
solusi nya jangan pakai internet hack dll terjadi karena adanya koneksi internet jaman dulu pakai pulsa aja beres tlp gada hack,1
aplikasi pemerintah hampir begini semua xx,1
saya apk getcontak udah dihapustp email masoh kadang ada notif aneh,1
habis install app ini kok malah ada banyak nomor ga jelas nelponin,1
hello what is your monitor brand looks like to oled monitor,1
unsubscribe,1
its samsung m not oled,1
okay thanks,1
get contak download buat cek siapa doang abis itu uninstal soalnya ga masuk akal buat aplikasi telefon bisa sampe mb izinya juga lokasi notifikasi smsgitu,1
pedang bermata dua aplikasi macam gini,1
bener bang yang gw risaukan juga kayak app china sih itu sizenya kebanyakan gede gede kayak app mi home gw butuh buat gantiganti pwd wifi repeater sama switch on off lampu tapi sizenya gede banget banyak juga app lainnya yang developernya asal china itu kebanyakan sizenya gede termasuk tiktok juga gw bukan orang yang bisa develop app tapi kok bisa kalo app dari google atau meta gitu sizenya bisa kecilnormal ketimbang app dari china yang kebanyakan besar kadang jadi bikin suudzon di backgroundnya ini app ngapain aja ya,1
mana ada minta akses bank account,1
pengen instal bxk apk tapi hpq maunya cuma wa dan youtube,1
teknologi susah klo jelasin ke orang awam makanya orang awam tuh susah maju apa takut bukannya dipelajarin,1
jadi solusi terbagus apa donk k saya udah cabut izin yang aneh aneh dan juga delete appnya ane juga udah ganti password social media ane juga,1
"mereka ambil data kontak kita dgn gratis 
kita mau liat suruh bayar bzirrr",1
getcontact jgn di setting default,1
tpi bukannya ada pop up minta ijin kan klo ga diijini masa iya tetep bisa akses perasaan ane pake gc tdk mengizinkan apapun  ane pake gc lumayan sering gegara temen suka nitip chek in nama org auto uninstall dagh,2
get contact ternyata nyebarin data nama beserta nomor mantan kita bisa bahaya gak ya,0
apakah berlaku untuk ios,1
"apk ini sangat berbahaya 
harusnya dilarang di indo",1
terus kalau udah di uninstall apa si getcontact msh bisa lakuin,1
gua dulu pernah di telpon sales tapi tau nama gua stelah cerita sama temen ternyata temen gua ngaku sendiri make app kek gitu stelah tak cek pake hp yg abis di resetkrn tau gimana kerjanya tuh app ada  temen yg make tuh app anj berapa taun gua belain biar data gua di internet seminim mungkin  nggak bisa di lacak sama orang random ancur gara kelakuan orang,1
"makasih bang

gue kena aplikasi alfamart masih sad sampe detik ini
sampe gue hapus",1
di hp androidios bukannya sudah ada notifikasi privasi sensitif untuk kamera dan microfon misal ada yang pakai muncul icon di status bar medkimpun aplikasi menggunakan di latar belakang atau aplikasi tersebut madih bisa lolos dari monitoring system,1
dari dulu udah tau sih jd saya gak pernah install di hp sendiri tapi di hp orang lain ntr pinjem buat cek no hp pengangu di hp mereka,1
kayaknya banyak yang salah faham,1
app dari meta yg mana yg size nya kecil,1
lebih ke hitungan sih bang memang whatsapp gw gb lebih tapi intensitas penggunaan appnya whatsapp emang jauh lebih banyak jadi wajar kalo bisa sampe gb sedangkan mi home yang mana gw ganti password wifi sama switch lampu itu sehari sekali dan gak ada aktifitas pemakan storage seharusnya kayak nambah histori chatfotovideovoice masa ngabisin storagenya hampir sama di gb lebih,1
